"city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","city","enrollee_id","imputed","n.experience","f.city_development_index"
0.682,"Other","No relevent experience","Full time course","Graduate","Other","13","Unknown","Other","2",42,"0","city_19",29499,FALSE,13,"[0.448,0.691)"
0.91,"Female","Has relevent experience","no_enrollment","Masters","STEM","2","100-500","NGO","1",29,"0","city_16",23485,FALSE,2,"[0.878,0.920)"
0.897,"Male","No relevent experience","no_enrollment","High School","No Major","<1","50-99","Pvt Ltd","1",64,"0","city_136",4749,FALSE,0,"[0.878,0.920)"
0.804,"Male","Has relevent experience","no_enrollment","Masters","STEM","11","1000-4999","Pvt Ltd","1",15,"1","city_102",11772,FALSE,11,"[0.691,0.878)"
0.624,"Male","No relevent experience","Full time course","High School","No Major","5","Unknown","Pvt Ltd","never",14,"1","city_21",1941,FALSE,5,"[0.448,0.691)"
0.92,"Male","No relevent experience","Full time course","Graduate","STEM","4","500-999","Pvt Ltd","2",84,"1","city_103",27129,FALSE,4,"0.920"
0.913,"Other","Has relevent experience","no_enrollment","Masters","STEM","18","100-500","Other","1",43,"0","city_61",6561,FALSE,18,"[0.878,0.920)"
0.624,"Other","No relevent experience","Full time course","Masters","STEM","4","Unknown","Other","never",46,"1","city_21",23691,FALSE,4,"[0.448,0.691)"
0.89,"Male","No relevent experience","Full time course","High School","No Major","6","Unknown","Other","never",32,"0","city_45",7491,FALSE,6,"[0.878,0.920)"
0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","<10","Pvt Ltd","3",87,"0","city_24",20919,FALSE,9,"[0.691,0.878)"
0.92,"Female","Has relevent experience","no_enrollment","Phd","STEM",">20","50-99","Pvt Ltd","2",23,"0","city_103",3981,FALSE,25,"0.920"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","10/49","Funded Startup","1",26,"0","city_16",9788,FALSE,14,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",97,"1","city_103",16990,FALSE,25,"0.920"
0.899,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","5000-9999","Pvt Ltd",">4",99,"0","city_23",12226,FALSE,16,"[0.878,0.920)"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","4","100-500","Pvt Ltd","1",51,"1","city_21",24873,FALSE,4,"[0.448,0.691)"
0.887,"Other","Has relevent experience","no_enrollment","Masters","STEM","8","Unknown","Other","3",82,"0","city_100",4816,FALSE,8,"[0.878,0.920)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","Unknown","Other","4",14,"0","city_21",26570,FALSE,8,"[0.448,0.691)"
0.624,"Male","No relevent experience","Full time course","Graduate","STEM","3","100-500","Pvt Ltd","1",94,"0","city_21",12371,FALSE,3,"[0.448,0.691)"
0.698,"Other","No relevent experience","Full time course","Masters","STEM","3","Unknown","Other","1",157,"1","city_152",7637,TRUE,3,"[0.691,0.878)"
0.939,"Male","No relevent experience","no_enrollment","High School","No Major","2","100-500","Other","2",16,"0","city_28",2026,FALSE,2,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","Unknown","Other",">4",22,"1","city_160",27992,FALSE,9,"0.920"
0.74,"Other","Has relevent experience","no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","1",63,"1","city_53",28483,FALSE,13,"[0.691,0.878)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","100-500","Pvt Ltd","never",17,"0","city_21",30713,FALSE,10,"[0.448,0.691)"
0.579,"Other","Has relevent experience","no_enrollment","Graduate","STEM","2","Unknown","Other","1",62,"1","city_74",8464,TRUE,2,"[0.448,0.691)"
0.55,"Other","No relevent experience","Full time course","Graduate","STEM","<1","50-99","Other","never",72,"1","city_11",17258,FALSE,0,"[0.448,0.691)"
0.855,"Female","No relevent experience","Full time course","Graduate","STEM","3","Unknown","Other","2",17,"1","city_67",25850,FALSE,3,"[0.691,0.878)"
0.887,"Male","Has relevent experience","no_enrollment","High School","No Major","<1","500-999","Pvt Ltd","4",45,"0","city_100",21743,FALSE,0,"[0.878,0.920)"
0.915,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd","1",104,"0","city_99",9046,FALSE,6,"[0.878,0.920)"
0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",">20","500-999","Pvt Ltd","1",92,"0","city_103",5131,FALSE,25,"0.920"
0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","Unknown","Other","1",14,"1","city_16",32293,FALSE,25,"[0.878,0.920)"
0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","<10","Pvt Ltd",">4",21,"0","city_75",8894,FALSE,11,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","100-500","Pvt Ltd","4",9,"0","city_103",1024,FALSE,4,"0.920"
0.92,"Male","No relevent experience","no_enrollment","High School","No Major","9","Unknown","Other","never",144,"0","city_103",13281,FALSE,9,"0.920"
0.795,"Male","No relevent experience","Full time course","Graduate","STEM","4","50-99","Other","1",83,"0","city_72",22089,FALSE,4,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","100-500","Pvt Ltd","1",106,"0","city_160",11742,FALSE,16,"0.920"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","10/49","Pvt Ltd","3",54,"0","city_16",31589,FALSE,17,"[0.878,0.920)"
0.83,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Pvt Ltd","1",43,"0","city_77",20488,FALSE,7,"[0.691,0.878)"
0.924,"Male","No relevent experience","Full time course","High School","No Major","3","10/49","Other","1",155,"0","city_104",24440,FALSE,3,"[0.921,0.949]"
0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","10000+","Pvt Ltd","1",14,"0","city_136",30205,FALSE,9,"[0.878,0.920)"
0.865,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Pvt Ltd","2",152,"1","city_93",2470,FALSE,9,"[0.691,0.878)"
0.926,"Male","Has relevent experience","no_enrollment","Masters","Business Degree",">20","100-500","Pvt Ltd","1",154,"0","city_114",9675,FALSE,25,"[0.921,0.949]"
0.893,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",32,"0","city_36",17231,FALSE,25,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",108,"0","city_160",9434,FALSE,25,"0.920"
0.624,"Other","No relevent experience","Full time course","High School","No Major","2","Unknown","Other","never",8,"1","city_21",20673,FALSE,2,"[0.448,0.691)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","Unknown","Other",">4",98,"0","city_21",21595,TRUE,10,"[0.448,0.691)"
0.925,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","50-99","Pvt Ltd","1",46,"0","city_97",26857,FALSE,4,"[0.921,0.949]"
0.923,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","<10","Early Stage Startup","2",45,"0","city_83",27666,FALSE,9,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","10/49","Early Stage Startup",">4",67,"1","city_103",12889,FALSE,10,"0.920"
0.92,"Male","Has relevent experience","Part time course","Graduate","STEM","5","1000-4999","Public Sector","2",40,"0","city_160",20976,FALSE,5,"0.920"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","1000-4999","Pvt Ltd","1",50,"0","city_21",74,FALSE,12,"[0.448,0.691)"
0.624,"Female","No relevent experience","no_enrollment","Graduate","STEM","4","50-99","Pvt Ltd","1",3,"1","city_21",10733,FALSE,4,"[0.448,0.691)"
0.92,"Other","No relevent experience","no_enrollment","Graduate","STEM","16","10000+","NGO",">4",6,"0","city_103",27937,FALSE,16,"0.920"
0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","Unknown","Other","1",22,"0","city_90",17206,FALSE,16,"[0.691,0.878)"
0.887,"Male","Has relevent experience","Part time course","High School","No Major","1","500-999","Pvt Ltd","1",166,"0","city_100",29617,FALSE,1,"[0.878,0.920)"
0.698,"Male","No relevent experience","no_enrollment","Masters","STEM","13","Unknown","Other","3",37,"1","city_90",23796,FALSE,13,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","5000-9999","Pvt Ltd","2",29,"0","city_103",9809,FALSE,25,"0.920"
0.92,"Female","Has relevent experience","no_enrollment","Masters","Humanities",">20","100-500","Funded Startup","2",74,"0","city_103",8637,FALSE,25,"0.920"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","Other","10","10/49","Pvt Ltd","1",130,"0","city_114",18436,FALSE,10,"[0.921,0.949]"
0.939,"Male","No relevent experience","no_enrollment","High School","No Major","3","10000+","Pvt Ltd","3",59,"0","city_28",19048,FALSE,3,"[0.921,0.949]"
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","1000-4999","Pvt Ltd","2",20,"1","city_21",11672,FALSE,7,"[0.448,0.691)"
0.802,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","100-500","Other","never",46,"0","city_65",15588,FALSE,4,"[0.691,0.878)"
0.878,"Other","No relevent experience","Full time course","Masters","STEM","12","50-99","Public Sector","1",152,"0","city_173",9191,FALSE,12,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts","5","100-500","Other","1",116,"0","city_103",29562,FALSE,5,"0.920"
0.666,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","100-500","Pvt Ltd",">4",18,"1","city_64",7118,FALSE,16,"[0.448,0.691)"
0.689,"Other","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd","2",86,"0","city_149",17961,TRUE,6,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other",">4",36,"0","city_103",21554,FALSE,25,"0.920"
0.92,"Male","No relevent experience","Full time course","Graduate","STEM","7","Unknown","Other","1",152,"1","city_103",20378,FALSE,7,"0.920"
0.856,"Other","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",194,"0","city_69",26102,FALSE,25,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","50-99","Public Sector","1",15,"0","city_103",19206,FALSE,16,"0.920"
0.897,"Male","Has relevent experience","Part time course","Graduate","STEM","3","<10","Pvt Ltd","1",29,"0","city_136",32184,FALSE,3,"[0.878,0.920)"
0.92,"Female","Has relevent experience","no_enrollment","Graduate","Other","5","10000+","Other","2",83,"0","city_103",16130,FALSE,5,"0.920"
0.897,"Male","No relevent experience","Full time course","Graduate","STEM","3","Unknown","Public Sector","never",26,"0","city_136",32436,FALSE,3,"[0.878,0.920)"
0.92,"Other","Has relevent experience","Full time course","Graduate","STEM","7","Unknown","Other","1",3,"1","city_103",13898,FALSE,7,"0.920"
0.91,"Male","No relevent experience","Full time course","Graduate","STEM","10","Unknown","Other","2",8,"0","city_16",25843,FALSE,10,"[0.878,0.920)"
0.558,"Male","No relevent experience","no_enrollment","Graduate","STEM","4","Unknown","Other","1",92,"1","city_101",5568,FALSE,4,"[0.448,0.691)"
0.926,"Female","Has relevent experience","no_enrollment","Masters","Humanities",">20","<10","Pvt Ltd",">4",24,"0","city_114",11274,FALSE,25,"[0.921,0.949]"
0.624,"Male","Has relevent experience","Full time course","Masters","STEM","2","10/49","Pvt Ltd","1",246,"1","city_21",24135,FALSE,2,"[0.448,0.691)"
0.769,"Other","Has relevent experience","no_enrollment","Graduate","No Major","14","10000+","Other",">4",47,"0","city_157",22718,FALSE,14,"[0.691,0.878)"
0.698,"Other","No relevent experience","Full time course","Graduate","STEM","2","100-500","Pvt Ltd","1",145,"0","city_90",23783,TRUE,2,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","1","100-500","Pvt Ltd","1",22,"0","city_103",14266,FALSE,1,"0.920"
0.624,"Other","No relevent experience","Full time course","Masters","STEM","<1","Unknown","Other","never",55,"0","city_21",24900,FALSE,0,"[0.448,0.691)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","2","Unknown","Other","never",123,"1","city_21",7836,FALSE,2,"[0.448,0.691)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",56,"0","city_16",3623,FALSE,25,"[0.878,0.920)"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","1",164,"0","city_114",24426,FALSE,25,"[0.921,0.949]"
0.804,"Other","Has relevent experience","Full time course","High School","No Major","6","Unknown","Other","1",99,"0","city_102",16388,FALSE,6,"[0.691,0.878)"
0.624,"Male","Has relevent experience","no_enrollment","Phd","STEM",">20","Unknown","Other","2",16,"1","city_21",14604,FALSE,25,"[0.448,0.691)"
0.769,"Male","Has relevent experience","Part time course","Masters","STEM","11","Unknown","Other","1",17,"0","city_157",10338,FALSE,11,"[0.691,0.878)"
0.725,"Other","No relevent experience","Full time course","Masters","STEM","8","Unknown","Other","1",27,"0","city_44",19049,FALSE,8,"[0.691,0.878)"
0.767,"Other","Has relevent experience","Part time course","Masters","STEM","6","10000+","Pvt Ltd","1",114,"1","city_162",12818,FALSE,6,"[0.691,0.878)"
0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","50-99","Pvt Ltd","1",24,"0","city_136",16636,FALSE,15,"[0.878,0.920)"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",36,"1","city_21",6549,TRUE,25,"[0.448,0.691)"
0.92,"Male","No relevent experience","no_enrollment","Primary School","No Major","7","Unknown","Other","never",25,"0","city_103",11910,FALSE,7,"0.920"
0.921,"Male","No relevent experience","Full time course","Graduate","STEM","10","1000-4999","Public Sector","1",48,"0","city_167",32064,FALSE,10,"[0.921,0.949]"
0.878,"Male","Has relevent experience","no_enrollment","Masters","STEM","17","10000+","Pvt Ltd","3",12,"0","city_173",11868,FALSE,17,"[0.878,0.920)"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Funded Startup","1",24,"0","city_103",14341,FALSE,6,"0.920"
0.897,"Other","No relevent experience","Part time course","Masters","STEM","7","10/49","Other","1",16,"0","city_136",19629,FALSE,7,"[0.878,0.920)"
0.698,"Other","No relevent experience","Full time course","High School","No Major","2","Unknown","Other","never",6,"0","city_14",11493,FALSE,2,"[0.691,0.878)"
0.92,"Female","Has relevent experience","Part time course","Graduate","STEM","8","10000+","Pvt Ltd","1",43,"0","city_103",33118,FALSE,8,"0.920"
0.855,"Male","Has relevent experience","no_enrollment","Graduate","No Major",">20","5000-9999","Public Sector",">4",17,"0","city_67",10930,TRUE,25,"[0.691,0.878)"
0.866,"Male","No relevent experience","Full time course","Masters","STEM","5","10/49","Public Sector","1",31,"0","city_57",9128,FALSE,5,"[0.691,0.878)"
0.55,"Other","Has relevent experience","no_enrollment","Masters","Business Degree","4","10/49","Pvt Ltd","1",97,"0","city_11",31192,FALSE,4,"[0.448,0.691)"
0.624,"Other","No relevent experience","Full time course","Graduate","STEM","3","Unknown","Other","1",22,"1","city_21",9252,FALSE,3,"[0.448,0.691)"
0.92,"Other","Has relevent experience","no_enrollment","Masters","STEM",">20","100-500","Other",">4",42,"0","city_103",23871,FALSE,25,"0.920"
0.579,"Other","No relevent experience","no_enrollment","Graduate","STEM","6","Unknown","Other","1",182,"1","city_74",5229,FALSE,6,"[0.448,0.691)"
0.855,"Male","No relevent experience","Part time course","High School","No Major","4","50-99","Pvt Ltd","2",96,"0","city_67",9133,FALSE,4,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","<10","Pvt Ltd",">4",90,"0","city_103",6306,FALSE,7,"0.920"
0.895,"Male","Has relevent experience","Full time course","High School","No Major","7","Unknown","Other","1",36,"0","city_10",27157,FALSE,7,"[0.878,0.920)"
0.666,"Male","No relevent experience","no_enrollment","Graduate","Business Degree","17","500-999","Pvt Ltd","2",60,"0","city_64",15884,FALSE,17,"[0.448,0.691)"
0.682,"Male","No relevent experience","Full time course","Graduate","STEM","2","Unknown","Pvt Ltd","never",13,"1","city_19",30362,FALSE,2,"[0.448,0.691)"
0.624,"Male","No relevent experience","Full time course","Masters","STEM","4","Unknown","Other","1",24,"1","city_21",26060,FALSE,4,"[0.448,0.691)"
0.624,"Male","No relevent experience","Part time course","Phd","STEM","8","10/49","Pvt Ltd","4",34,"0","city_21",24179,FALSE,8,"[0.448,0.691)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","100-500","Funded Startup","1",103,"1","city_21",24062,FALSE,5,"[0.448,0.691)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other","1",46,"0","city_16",23788,FALSE,25,"[0.878,0.920)"
0.827,"Male","Has relevent experience","no_enrollment","Masters","STEM","13","1000-4999","Pvt Ltd","never",15,"0","city_13",8104,FALSE,13,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","50-99","Pvt Ltd",">4",6,"0","city_103",8706,FALSE,10,"0.920"
0.767,"Other","Has relevent experience","Full time course","Masters","STEM","18","Unknown","Other","1",35,"0","city_162",5043,FALSE,18,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",9,"0","city_103",10292,FALSE,25,"0.920"
0.92,"Other","Has relevent experience","no_enrollment","High School","No Major","5","100-500","NGO","1",140,"0","city_103",730,FALSE,5,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","3","50-99","Pvt Ltd","never",28,"1","city_160",1322,FALSE,3,"0.920"
0.624,"Male","No relevent experience","Full time course","Primary School","No Major","4","Unknown","Other","never",25,"1","city_21",9318,FALSE,4,"[0.448,0.691)"
0.624,"Male","No relevent experience","Full time course","Graduate","STEM","5","Unknown","Other","never",22,"0","city_21",13512,FALSE,5,"[0.448,0.691)"
0.92,"Male","Has relevent experience","Full time course","High School","No Major","3","50-99","Funded Startup","1",264,"0","city_160",17534,FALSE,3,"0.920"
0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM","7","50-99","Other","1",146,"0","city_160",10416,FALSE,7,"0.920"
0.804,"Other","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Pvt Ltd","1",128,"0","city_102",27122,FALSE,9,"[0.691,0.878)"
0.776,"Other","Has relevent experience","no_enrollment","Masters","STEM","16","100-500","Pvt Ltd","4",21,"0","city_40",22910,FALSE,16,"[0.691,0.878)"
0.624,"Other","Has relevent experience","Part time course","Graduate","STEM","4","Unknown","Other","4",114,"1","city_21",2899,FALSE,4,"[0.448,0.691)"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","6","100-500","Other","2",13,"0","city_21",18407,FALSE,6,"[0.448,0.691)"
0.802,"Male","Has relevent experience","Full time course","Graduate","STEM","7","50-99","Pvt Ltd","never",55,"0","city_65",20260,FALSE,7,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","50-99","Funded Startup","2",31,"0","city_103",31071,FALSE,15,"0.920"
0.878,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Pvt Ltd",">4",25,"0","city_173",31051,FALSE,25,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","No Major","15","Unknown","Other",">4",174,"1","city_103",13320,FALSE,15,"0.920"
0.949,"Other","No relevent experience","no_enrollment","Graduate","STEM","4","Unknown","Other","2",68,"1","city_98",1292,FALSE,4,"[0.921,0.949]"
0.624,"Female","Has relevent experience","Full time course","Graduate","STEM","<1","10/49","Pvt Ltd","1",68,"1","city_21",11623,FALSE,0,"[0.448,0.691)"
0.91,"Male","Has relevent experience","no_enrollment","Masters","Humanities","<1","50-99","Pvt Ltd","1",140,"0","city_16",28893,FALSE,0,"[0.878,0.920)"
0.92,"Other","Has relevent experience","no_enrollment","Masters","STEM","16","50-99","Early Stage Startup","1",73,"0","city_103",29186,FALSE,16,"0.920"
0.689,"Female","Has relevent experience","Full time course","Graduate","STEM","14","Unknown","Other",">4",51,"1","city_149",17862,FALSE,14,"[0.448,0.691)"
0.924,"Male","No relevent experience","Part time course","Graduate","STEM","4","Unknown","Other","1",35,"0","city_104",30055,FALSE,4,"[0.921,0.949]"
0.848,"Male","Has relevent experience","Part time course","Graduate","STEM",">20","Unknown","Other","2",8,"1","city_27",320,FALSE,25,"[0.691,0.878)"
0.624,"Other","Has relevent experience","no_enrollment","Masters","STEM","<1","Unknown","Other","1",44,"1","city_21",31746,FALSE,0,"[0.448,0.691)"
0.878,"Other","Has relevent experience","no_enrollment","High School","No Major","<1","100-500","Pvt Ltd","1",29,"0","city_173",25290,FALSE,0,"[0.878,0.920)"
0.624,"Male","No relevent experience","Full time course","Graduate","STEM","6","Unknown","Other","1",28,"1","city_21",24406,FALSE,6,"[0.448,0.691)"
0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","100-500","Pvt Ltd","1",17,"0","city_67",5635,FALSE,10,"[0.691,0.878)"
0.698,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree","2","10/49","Pvt Ltd","1",198,"1","city_14",14328,FALSE,2,"[0.691,0.878)"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",264,"0","city_21",13310,FALSE,5,"[0.448,0.691)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","<10","Pvt Ltd","4",108,"0","city_16",13743,FALSE,14,"[0.878,0.920)"
0.926,"Male","No relevent experience","no_enrollment","High School","No Major","7","<10","Funded Startup","1",46,"0","city_114",3533,FALSE,7,"[0.921,0.949]"
0.624,"Male","No relevent experience","Full time course","High School","No Major","7","Unknown","Other","never",94,"0","city_21",25704,FALSE,7,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree","2","100-500","Pvt Ltd","1",54,"0","city_103",24852,FALSE,2,"0.920"
0.92,"Female","No relevent experience","no_enrollment","Graduate","STEM","4","Unknown","Pvt Ltd","1",36,"0","city_103",8689,FALSE,4,"0.920"
0.794,"Male","Has relevent experience","no_enrollment","Masters","STEM","17","100-500","Pvt Ltd",">4",10,"0","city_105",15994,FALSE,17,"[0.691,0.878)"
0.74,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","50-99","Funded Startup","2",54,"0","city_143",18295,FALSE,17,"[0.691,0.878)"
0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM","15","Unknown","Other",">4",156,"0","city_103",11186,FALSE,15,"0.920"
0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","19","<10","Early Stage Startup","1",18,"0","city_136",31290,FALSE,19,"[0.878,0.920)"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","No Major","10","Unknown","Other","never",104,"0","city_114",13262,FALSE,10,"[0.921,0.949]"
0.804,"Female","No relevent experience","no_enrollment","Masters","STEM","5","10000+","Public Sector","1",82,"0","city_102",15474,FALSE,5,"[0.691,0.878)"
0.624,"Other","Has relevent experience","no_enrollment","Masters","STEM","7","10000+","Pvt Ltd","1",34,"1","city_21",28509,FALSE,7,"[0.448,0.691)"
0.865,"Male","Has relevent experience","Full time course","High School","No Major","6","50-99","Funded Startup","1",50,"0","city_93",12250,FALSE,6,"[0.691,0.878)"
0.624,"Male","No relevent experience","no_enrollment","Masters","STEM","14","10/49","Pvt Ltd","never",112,"1","city_21",448,FALSE,14,"[0.448,0.691)"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","1","1000-4999","Public Sector","1",46,"0","city_114",30851,FALSE,1,"[0.921,0.949]"
0.897,"Male","No relevent experience","Full time course","Masters","STEM","6","1000-4999","Public Sector","never",83,"0","city_136",19657,FALSE,6,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","1000-4999","Public Sector",">4",36,"0","city_103",28067,FALSE,25,"0.920"
0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","1",167,"0","city_71",10849,FALSE,25,"[0.878,0.920)"
0.897,"Male","Has relevent experience","no_enrollment","Graduate","No Major",">20","Unknown","Other","1",15,"0","city_136",30170,TRUE,25,"[0.878,0.920)"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","13","5000-9999","Pvt Ltd","4",38,"0","city_21",17,FALSE,13,"[0.448,0.691)"
0.884,"Male","Has relevent experience","Part time course","Graduate","STEM","9","10/49","Pvt Ltd","3",65,"0","city_71",26092,FALSE,9,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","2",49,"1","city_103",6457,FALSE,25,"0.920"
0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Funded Startup","2",20,"1","city_78",12885,FALSE,5,"[0.448,0.691)"
0.767,"Other","No relevent experience","Part time course","Masters","STEM","9","100-500","Pvt Ltd","1",206,"1","city_162",13059,FALSE,9,"[0.691,0.878)"
0.624,"Other","No relevent experience","Full time course","Graduate","STEM","<1","Unknown","Public Sector","1",80,"1","city_21",20089,FALSE,0,"[0.448,0.691)"
0.579,"Other","Has relevent experience","no_enrollment","High School","No Major","<1","Unknown","Other","never",160,"1","city_74",17778,FALSE,0,"[0.448,0.691)"
0.624,"Male","Has relevent experience","Full time course","Masters","STEM","4","50-99","Pvt Ltd","1",151,"1","city_21",31237,FALSE,4,"[0.448,0.691)"
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",74,"0","city_114",7384,FALSE,25,"[0.921,0.949]"
0.878,"Other","Has relevent experience","Full time course","Masters","STEM",">20","Unknown","Other","1",28,"0","city_173",7017,TRUE,25,"[0.878,0.920)"
0.558,"Other","No relevent experience","Full time course","Graduate","STEM","9","50-99","Pvt Ltd","1",124,"0","city_101",18626,FALSE,9,"[0.448,0.691)"
0.897,"Other","Has relevent experience","no_enrollment","Masters","STEM","6","10000+","Pvt Ltd","never",126,"0","city_136",24129,FALSE,6,"[0.878,0.920)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","1000-4999","Other",">4",67,"0","city_16",28147,FALSE,16,"[0.878,0.920)"
0.897,"Male","No relevent experience","Full time course","Graduate","STEM","7","Unknown","Other","never",90,"0","city_136",30515,FALSE,7,"[0.878,0.920)"
0.754,"Male","Has relevent experience","no_enrollment","Masters","STEM","4","500-999","Other","1",92,"0","city_73",3805,FALSE,4,"[0.691,0.878)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","Unknown","Other","never",34,"1","city_21",20019,FALSE,13,"[0.448,0.691)"
0.92,"Male","Has relevent experience","Full time course","Graduate","STEM","14","100-500","NGO","1",47,"0","city_103",8166,FALSE,14,"0.920"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","100-500","Pvt Ltd","1",53,"1","city_21",14614,FALSE,3,"[0.448,0.691)"
0.89,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","<10","Pvt Ltd","1",73,"1","city_45",11529,TRUE,9,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","1","100-500","Pvt Ltd","1",34,"0","city_103",1258,FALSE,1,"0.920"
0.923,"Male","Has relevent experience","no_enrollment","Masters","STEM","18","10000+","Pvt Ltd","4",17,"0","city_83",9264,FALSE,18,"[0.921,0.949]"
